secid,date,days,volatility,index_flag
101594,2023-04-17,547,0.324372,0
101594,2023-04-17,730,0.298035,0
101594,2023-04-17,1825,0.334409,0
101594,2023-04-18,10,0.251355,0
101594,2023-04-18,14,0.22987,0
101594,2023-04-18,30,0.193617,0
101594,2023-04-18,60,0.218522,0
101594,2023-04-18,91,0.226467,0
101594,2023-04-18,122,0.247546,0
101594,2023-04-18,152,0.268397,0
101594,2023-04-18,182,0.319744,0
101594,2023-04-18,273,0.321194,0
101594,2023-04-18,365,0.344599,0
101594,2023-04-18,547,0.324291,0
101594,2023-04-18,730,0.29778,0
101594,2023-04-18,1825,0.334154,0
101594,2023-04-19,10,0.234662,0
101594,2023-04-19,14,0.220177,0
101594,2023-04-19,30,0.189207,0
101594,2023-04-19,60,0.216096,0
101594,2023-04-19,91,0.2259,0
101594,2023-04-19,122,0.246147,0
101594,2023-04-19,152,0.268526,0
101594,2023-04-19,182,0.319848,0
101594,2023-04-19,273,0.320931,0
101594,2023-04-19,365,0.344384,0
101594,2023-04-19,547,0.324114,0
101594,2023-04-19,730,0.297798,0
101594,2023-04-19,1825,0.333609,0
101594,2023-04-20,10,0.211783,0
101594,2023-04-20,14,0.223649,0
101594,2023-04-20,30,0.1887,0
101594,2023-04-20,60,0.214379,0
101594,2023-04-20,91,0.226591,0
101594,2023-04-20,122,0.244403,0
101594,2023-04-20,152,0.267423,0
101594,2023-04-20,182,0.319945,0
101594,2023-04-20,273,0.320572,0
101594,2023-04-20,365,0.344433,0
101594,2023-04-20,547,0.324145,0
101594,2023-04-20,730,0.297681,0
101594,2023-04-20,1825,0.333491,0
101594,2023-04-21,10,0.216279,0
101594,2023-04-21,14,0.218179,0
101594,2023-04-21,30,0.18923,0
101594,2023-04-21,60,0.213772,0
101594,2023-04-21,91,0.225814,0
101594,2023-04-21,122,0.245327,0
101594,2023-04-21,152,0.26665,0
101594,2023-04-21,182,0.318222,0
101594,2023-04-21,273,0.320638,0
101594,2023-04-21,365,0.344539,0
101594,2023-04-21,547,0.32425,0
101594,2023-04-21,730,0.297765,0
101594,2023-04-21,1825,0.333395,0
101594,2023-04-24,10,0.109652,0
101594,2023-04-24,14,0.198285,0
101594,2023-04-24,30,0.191833,0
101594,2023-04-24,60,0.20641,0
101594,2023-04-24,91,0.221998,0
101594,2023-04-24,122,0.240772,0
101594,2023-04-24,152,0.265869,0
101594,2023-04-24,182,0.317611,0
101594,2023-04-24,273,0.320513,0
101594,2023-04-24,365,0.343374,0
101594,2023-04-24,547,0.32422,0
101594,2023-04-24,730,0.297682,0
101594,2023-04-24,1825,0.333583,0
101594,2023-04-25,10,0.115492,0
101594,2023-04-25,14,0.201017,0
101594,2023-04-25,30,0.190847,0
101594,2023-04-25,60,0.202014,0
101594,2023-04-25,91,0.222752,0
101594,2023-04-25,122,0.240249,0
101594,2023-04-25,152,0.26506,0
101594,2023-04-25,182,0.316851,0
101594,2023-04-25,273,0.320538,0
101594,2023-04-25,365,0.343443,0
101594,2023-04-25,547,0.324318,0
101594,2023-04-25,730,0.297468,0
101594,2023-04-25,1825,0.333615,0
101594,2023-04-26,10,0.107133,0
101594,2023-04-26,14,0.19845,0
101594,2023-04-26,30,0.184616,0
101594,2023-04-26,60,0.199648,0
101594,2023-04-26,91,0.222357,0
101594,2023-04-26,122,0.238827,0
101594,2023-04-26,152,0.263064,0
101594,2023-04-26,182,0.31549,0
101594,2023-04-26,273,0.318197,0
101594,2023-04-26,365,0.341299,0
101594,2023-04-26,547,0.324299,0
101594,2023-04-26,730,0.297463,0
101594,2023-04-26,1825,0.333567,0
101594,2023-04-27,10,0.195996,0
101594,2023-04-27,14,0.174528,0
101594,2023-04-27,30,0.204549,0
101594,2023-04-27,60,0.206606,0
101594,2023-04-27,91,0.226916,0
101594,2023-04-27,122,0.241417,0
101594,2023-04-27,152,0.265138,0
101594,2023-04-27,182,0.314541,0
101594,2023-04-27,273,0.319793,0
101594,2023-04-27,365,0.342429,0
101594,2023-04-27,547,0.32508,0
101594,2023-04-27,730,0.298095,0
101594,2023-04-27,1825,0.333651,0
101594,2023-04-28,10,0.19603,0
101594,2023-04-28,14,0.175314,0
101594,2023-04-28,30,0.196423,0
101594,2023-04-28,60,0.206511,0
101594,2023-04-28,91,0.226034,0
101594,2023-04-28,122,0.239711,0
101594,2023-04-28,152,0.264039,0
101594,2023-04-28,182,0.297398,0
101594,2023-04-28,273,0.317745,0
101594,2023-04-28,365,0.339656,0
101594,2023-04-28,547,0.32452,0
101594,2023-04-28,730,0.298101,0
101594,2023-04-28,1825,0.33353,0
101594,2023-05-01,10,0.202017,0
101594,2023-05-01,14,0.17561,0
101594,2023-05-01,30,0.193525,0
101594,2023-05-01,60,0.206363,0
101594,2023-05-01,91,0.221376,0
101594,2023-05-01,122,0.230963,0
101594,2023-05-01,152,0.250268,0
101594,2023-05-01,182,0.296486,0
101594,2023-05-01,273,0.317658,0
101594,2023-05-01,365,0.33756,0
101594,2023-05-01,547,0.32416,0
101594,2023-05-01,730,0.298188,0
101594,2023-05-01,1825,0.333035,0
101594,2023-05-02,10,0.195396,0
101594,2023-05-02,14,0.178397,0
101594,2023-05-02,30,0.190459,0
101594,2023-05-02,60,0.192254,0
101594,2023-05-02,91,0.221717,0
101594,2023-05-02,122,0.230143,0
101594,2023-05-02,152,0.250544,0
101594,2023-05-02,182,0.295465,0
101594,2023-05-02,273,0.317551,0
101594,2023-05-02,365,0.33762,0
101594,2023-05-02,547,0.324168,0
101594,2023-05-02,730,0.297929,0
101594,2023-05-02,1825,0.333051,0
101594,2023-05-03,10,0.188601,0
101594,2023-05-03,14,0.179104,0
101594,2023-05-03,30,0.190563,0
101594,2023-05-03,60,0.191217,0
101594,2023-05-03,91,0.222161,0
101594,2023-05-03,122,0.229361,0
101594,2023-05-03,152,0.250733,0
101594,2023-05-03,182,0.290324,0
101594,2023-05-03,273,0.314673,0
101594,2023-05-03,365,0.337557,0
101594,2023-05-03,547,0.324169,0
101594,2023-05-03,730,0.297921,0
101594,2023-05-03,1825,0.332647,0
101594,2023-05-04,10,0.199859,0
101594,2023-05-04,14,0.183911,0
101594,2023-05-04,30,0.193562,0
101594,2023-05-04,60,0.191305,0
101594,2023-05-04,91,0.212343,0
101594,2023-05-04,122,0.229088,0
101594,2023-05-04,152,0.25012,0
101594,2023-05-04,182,0.283662,0
101594,2023-05-04,273,0.314879,0
101594,2023-05-04,365,0.335304,0
101594,2023-05-04,547,0.324185,0
101594,2023-05-04,730,0.296889,0
101594,2023-05-04,1825,0.332551,0
101594,2023-05-05,10,0.311855,0
101594,2023-05-05,14,0.287983,0
101594,2023-05-05,30,0.245581,0
101594,2023-05-05,60,0.215338,0
101594,2023-05-05,91,0.225776,0
101594,2023-05-05,122,0.229626,0
101594,2023-05-05,152,0.258385,0
101594,2023-05-05,182,0.29059,0
101594,2023-05-05,273,0.319313,0
101594,2023-05-05,365,0.333451,0
101594,2023-05-05,547,0.326311,0
101594,2023-05-05,730,0.298612,0
101594,2023-05-05,1825,0.333023,0
101594,2023-05-08,10,0.333049,0
101594,2023-05-08,14,0.288913,0
101594,2023-05-08,30,0.245609,0
101594,2023-05-08,60,0.211044,0
101594,2023-05-08,91,0.222162,0
101594,2023-05-08,122,0.223758,0
101594,2023-05-08,152,0.255682,0
101594,2023-05-08,182,0.290592,0
101594,2023-05-08,273,0.319293,0
101594,2023-05-08,365,0.333424,0
101594,2023-05-08,547,0.326302,0
101594,2023-05-08,730,0.298768,0
101594,2023-05-08,1825,0.333262,0
101594,2023-05-09,10,0.314997,0
101594,2023-05-09,14,0.289674,0
101594,2023-05-09,30,0.243401,0
101594,2023-05-09,60,0.209206,0
101594,2023-05-09,91,0.220775,0
101594,2023-05-09,122,0.223641,0
101594,2023-05-09,152,0.255876,0
101594,2023-05-09,182,0.29106,0
101594,2023-05-09,273,0.319516,0
101594,2023-05-09,365,0.331817,0
101594,2023-05-09,547,0.326377,0
101594,2023-05-09,730,0.298565,0
101594,2023-05-09,1825,0.333247,0
101594,2023-05-10,10,0.295588,0
101594,2023-05-10,14,0.289522,0
101594,2023-05-10,30,0.236252,0
101594,2023-05-10,60,0.207307,0
101594,2023-05-10,91,0.217827,0
101594,2023-05-10,122,0.222629,0
101594,2023-05-10,152,0.256084,0
101594,2023-05-10,182,0.286815,0
101594,2023-05-10,273,0.318342,0
101594,2023-05-10,365,0.3316,0
101594,2023-05-10,547,0.326474,0
101594,2023-05-10,730,0.298044,0
101594,2023-05-10,1825,0.333266,0
101594,2023-05-11,10,0.295058,0
101594,2023-05-11,14,0.261969,0
101594,2023-05-11,30,0.233316,0
101594,2023-05-11,60,0.20492,0
101594,2023-05-11,91,0.217058,0
101594,2023-05-11,122,0.222663,0
101594,2023-05-11,152,0.254841,0
101594,2023-05-11,182,0.260709,0
101594,2023-05-11,273,0.318299,0
101594,2023-05-11,365,0.327167,0
101594,2023-05-11,547,0.326072,0
101594,2023-05-11,730,0.297989,0
101594,2023-05-11,1825,0.333134,0
101594,2023-05-12,10,0.294204,0
101594,2023-05-12,14,0.26394,0
101594,2023-05-12,30,0.233774,0
101594,2023-05-12,60,0.204679,0
101594,2023-05-12,91,0.217601,0
101594,2023-05-12,122,0.223174,0
101594,2023-05-12,152,0.253869,0
101594,2023-05-12,182,0.259635,0
101594,2023-05-12,273,0.317421,0
101594,2023-05-12,365,0.326016,0
101594,2023-05-12,547,0.326107,0
101594,2023-05-12,730,0.297455,0
101594,2023-05-12,1825,0.333014,0
101594,2023-05-15,10,0.109457,0
101594,2023-05-15,14,0.2648,0
101594,2023-05-15,30,0.213407,0
101594,2023-05-15,60,0.204603,0
101594,2023-05-15,91,0.215217,0
101594,2023-05-15,122,0.22355,0
101594,2023-05-15,152,0.253849,0
101594,2023-05-15,182,0.259247,0
101594,2023-05-15,273,0.317355,0
101594,2023-05-15,365,0.324576,0
101594,2023-05-15,547,0.325921,0
101594,2023-05-15,730,0.29721,0
101594,2023-05-15,1825,0.333228,0
101594,2023-05-16,10,0.100185,0
101594,2023-05-16,14,0.261492,0
101594,2023-05-16,30,0.208375,0
101594,2023-05-16,60,0.203717,0
101594,2023-05-16,91,0.214901,0
101594,2023-05-16,122,0.222259,0
101594,2023-05-16,152,0.241382,0
101594,2023-05-16,182,0.258806,0
101594,2023-05-16,273,0.317353,0
101594,2023-05-16,365,0.324375,0
101594,2023-05-16,547,0.325921,0
101594,2023-05-16,730,0.296915,0
101594,2023-05-16,1825,0.333212,0
101594,2023-05-17,10,0.096337,0
101594,2023-05-17,14,0.256958,0
101594,2023-05-17,30,0.208348,0
101594,2023-05-17,60,0.201233,0
101594,2023-05-17,91,0.213561,0
101594,2023-05-17,122,0.220935,0
101594,2023-05-17,152,0.239898,0
101594,2023-05-17,182,0.258469,0
101594,2023-05-17,273,0.317218,0
101594,2023-05-17,365,0.323458,0
101594,2023-05-17,547,0.325892,0
101594,2023-05-17,730,0.296839,0
101594,2023-05-17,1825,0.333207,0
101594,2023-05-18,10,0.124472,0
101594,2023-05-18,14,0.250223,0
101594,2023-05-18,30,0.211248,0
101594,2023-05-18,60,0.200588,0
101594,2023-05-18,91,0.2134,0
101594,2023-05-18,122,0.220383,0
101594,2023-05-18,152,0.239357,0
101594,2023-05-18,182,0.258534,0
101594,2023-05-18,273,0.317597,0
101594,2023-05-18,365,0.318281,0
101594,2023-05-18,547,0.325808,0
101594,2023-05-18,730,0.296859,0
101594,2023-05-18,1825,0.333122,0
101594,2023-05-19,10,0.101962,0
101594,2023-05-19,14,0.110122,0
101594,2023-05-19,30,0.21068,0
101594,2023-05-19,60,0.198235,0
101594,2023-05-19,91,0.21252,0
101594,2023-05-19,122,0.220204,0
101594,2023-05-19,152,0.238222,0
101594,2023-05-19,182,0.25851,0
101594,2023-05-19,273,0.3171,0
101594,2023-05-19,365,0.317218,0
101594,2023-05-19,547,0.32501,0
101594,2023-05-19,730,0.296855,0
101594,2023-05-19,1825,0.332989,0
101594,2023-05-22,10,0.10565,0
101594,2023-05-22,14,0.11487,0
101594,2023-05-22,30,0.211335,0
101594,2023-05-22,60,0.200297,0
101594,2023-05-22,91,0.211381,0
101594,2023-05-22,122,0.221031,0
101594,2023-05-22,152,0.236762,0
101594,2023-05-22,182,0.256553,0
101594,2023-05-22,273,0.315995,0
101594,2023-05-22,365,0.317284,0
101594,2023-05-22,547,0.324761,0
101594,2023-05-22,730,0.296637,0
101594,2023-05-22,1825,0.333244,0
101594,2023-05-23,10,0.139671,0
101594,2023-05-23,14,0.130365,0
101594,2023-05-23,30,0.21497,0
101594,2023-05-23,60,0.204318,0
101594,2023-05-23,91,0.206116,0
101594,2023-05-23,122,0.221909,0
101594,2023-05-23,152,0.23472,0
101594,2023-05-23,182,0.256927,0
101594,2023-05-23,273,0.316494,0
101594,2023-05-23,365,0.315339,0
101594,2023-05-23,547,0.325001,0
101594,2023-05-23,730,0.296556,0
101594,2023-05-23,1825,0.333323,0
101594,2023-05-24,10,0.130051,0
101594,2023-05-24,14,0.117782,0
101594,2023-05-24,30,0.214971,0
101594,2023-05-24,60,0.201811,0
101594,2023-05-24,91,0.206116,0
101594,2023-05-24,122,0.220606,0
101594,2023-05-24,152,0.234572,0
101594,2023-05-24,182,0.256836,0
101594,2023-05-24,273,0.316493,0
101594,2023-05-24,365,0.314688,0
101594,2023-05-24,547,0.324998,0
101594,2023-05-24,730,0.296423,0
101594,2023-05-24,1825,0.333323,0
101594,2023-05-25,10,0.134777,0
101594,2023-05-25,14,0.12354,0
101594,2023-05-25,30,0.211708,0
101594,2023-05-25,60,0.199757,0
101594,2023-05-25,91,0.206293,0
101594,2023-05-25,122,0.217818,0
101594,2023-05-25,152,0.233516,0
101594,2023-05-25,182,0.255922,0
101594,2023-05-25,273,0.316125,0
101594,2023-05-25,365,0.314742,0
101594,2023-05-25,547,0.325032,0
101594,2023-05-25,730,0.29645,0
101594,2023-05-25,1825,0.3332,0
101594,2023-05-26,10,0.153857,0
101594,2023-05-26,14,0.138563,0
101594,2023-05-26,30,0.214953,0
101594,2023-05-26,60,0.198725,0
101594,2023-05-26,91,0.203374,0
101594,2023-05-26,122,0.218338,0
101594,2023-05-26,152,0.233057,0
101594,2023-05-26,182,0.25481,0
101594,2023-05-26,273,0.313326,0
101594,2023-05-26,365,0.314237,0
101594,2023-05-26,547,0.324795,0
101594,2023-05-26,730,0.296599,0
101594,2023-05-26,1825,0.333118,0
101594,2023-05-30,10,0.17311,0
101594,2023-05-30,14,0.150297,0
101594,2023-05-30,30,0.202323,0
101594,2023-05-30,60,0.198091,0
101594,2023-05-30,91,0.204918,0
101594,2023-05-30,122,0.219161,0
101594,2023-05-30,152,0.224516,0
101594,2023-05-30,182,0.250809,0
101594,2023-05-30,273,0.313399,0
101594,2023-05-30,365,0.311921,0
101594,2023-05-30,547,0.323775,0
101594,2023-05-30,730,0.2968,0
101594,2023-05-30,1825,0.333394,0
101594,2023-05-31,10,0.158631,0
101594,2023-05-31,14,0.151475,0
101594,2023-05-31,30,0.202283,0
101594,2023-05-31,60,0.195671,0
101594,2023-05-31,91,0.202002,0
101594,2023-05-31,122,0.2179,0
101594,2023-05-31,152,0.224576,0
101594,2023-05-31,182,0.242113,0
101594,2023-05-31,273,0.313123,0
101594,2023-05-31,365,0.311863,0
101594,2023-05-31,547,0.322787,0
101594,2023-05-31,730,0.296506,0
101594,2023-05-31,1825,0.33331,0
101594,2023-06-01,10,0.169461,0
101594,2023-06-01,14,0.157027,0
101594,2023-06-01,30,0.205217,0
101594,2023-06-01,60,0.196331,0
101594,2023-06-01,91,0.203592,0
101594,2023-06-01,122,0.215532,0
101594,2023-06-01,152,0.224376,0
101594,2023-06-01,182,0.242984,0
101594,2023-06-01,273,0.313588,0
101594,2023-06-01,365,0.312229,0
101594,2023-06-01,547,0.32303,0
101594,2023-06-01,730,0.29669,0
101594,2023-06-01,1825,0.333243,0
101594,2023-06-02,10,0.097328,0
101594,2023-06-02,14,0.156456,0
101594,2023-06-02,30,0.202188,0
101594,2023-06-02,60,0.195956,0
101594,2023-06-02,91,0.193553,0
101594,2023-06-02,122,0.215289,0
101594,2023-06-02,152,0.223309,0
101594,2023-06-02,182,0.24292,0
101594,2023-06-02,273,0.313169,0
101594,2023-06-02,365,0.311846,0
101594,2023-06-02,547,0.323008,0
101594,2023-06-02,730,0.296678,0
101594,2023-06-02,1825,0.333115,0
101594,2023-06-05,10,0.145557,0
101594,2023-06-05,14,0.160655,0
101594,2023-06-05,30,0.133003,0
101594,2023-06-05,60,0.198858,0
101594,2023-06-05,91,0.192075,0
101594,2023-06-05,122,0.206498,0
101594,2023-06-05,152,0.215234,0
101594,2023-06-05,182,0.242887,0
101594,2023-06-05,273,0.312483,0
101594,2023-06-05,365,0.309349,0
101594,2023-06-05,547,0.322921,0
101594,2023-06-05,730,0.296613,0
101594,2023-06-05,1825,0.333372,0
101594,2023-06-06,10,0.137319,0
101594,2023-06-06,14,0.123187,0
101594,2023-06-06,30,0.130313,0
101594,2023-06-06,60,0.196641,0
101594,2023-06-06,91,0.189158,0
101594,2023-06-06,122,0.205362,0
101594,2023-06-06,152,0.214273,0
101594,2023-06-06,182,0.23975,0
101594,2023-06-06,273,0.312324,0
101594,2023-06-06,365,0.309331,0
101594,2023-06-06,547,0.322467,0
101594,2023-06-06,730,0.296325,0
101594,2023-06-06,1825,0.333371,0
101594,2023-06-07,10,0.142628,0
101594,2023-06-07,14,0.13988,0
101594,2023-06-07,30,0.134188,0
101594,2023-06-07,60,0.195732,0
101594,2023-06-07,91,0.189943,0
101594,2023-06-07,122,0.204802,0
101594,2023-06-07,152,0.208738,0
101594,2023-06-07,182,0.239087,0
101594,2023-06-07,273,0.312328,0
101594,2023-06-07,365,0.308999,0
101594,2023-06-07,547,0.32128,0
101594,2023-06-07,730,0.296386,0
101594,2023-06-07,1825,0.333363,0
101594,2023-06-08,10,0.152001,0
101594,2023-06-08,14,0.152456,0
101594,2023-06-08,30,0.13613,0
101594,2023-06-08,60,0.196123,0
101594,2023-06-08,91,0.18831,0
101594,2023-06-08,122,0.2032,0
101594,2023-06-08,152,0.208602,0
101594,2023-06-08,182,0.239419,0
101594,2023-06-08,273,0.31255,0
101594,2023-06-08,365,0.30929,0
101594,2023-06-08,547,0.320997,0
101594,2023-06-08,730,0.296537,0
101594,2023-06-08,1825,0.333292,0
101594,2023-06-09,10,0.145254,0
101594,2023-06-09,14,0.142392,0
101594,2023-06-09,30,0.133069,0
101594,2023-06-09,60,0.190822,0
101594,2023-06-09,91,0.18517,0
101594,2023-06-09,122,0.201036,0
101594,2023-06-09,152,0.207612,0
101594,2023-06-09,182,0.239295,0
101594,2023-06-09,273,0.311866,0
101594,2023-06-09,365,0.306991,0
101594,2023-06-09,547,0.320991,0
101594,2023-06-09,730,0.296534,0
101594,2023-06-09,1825,0.33316,0
101594,2023-06-12,10,0.168479,0
101594,2023-06-12,14,0.147287,0
101594,2023-06-12,30,0.141322,0
101594,2023-06-12,60,0.179701,0
101594,2023-06-12,91,0.185742,0
101594,2023-06-12,122,0.201188,0
101594,2023-06-12,152,0.208655,0
101594,2023-06-12,182,0.239207,0
101594,2023-06-12,273,0.309359,0
101594,2023-06-12,365,0.304634,0
101594,2023-06-12,547,0.320447,0
101594,2023-06-12,730,0.296879,0
101594,2023-06-12,1825,0.333451,0
101594,2023-06-13,10,0.156945,0
101594,2023-06-13,14,0.147288,0
101594,2023-06-13,30,0.139184,0
101594,2023-06-13,60,0.179788,0
101594,2023-06-13,91,0.184787,0
101594,2023-06-13,122,0.20016,0
101594,2023-06-13,152,0.208766,0
101594,2023-06-13,182,0.239195,0
101594,2023-06-13,273,0.301097,0
101594,2023-06-13,365,0.301961,0
101594,2023-06-13,547,0.319992,0
101594,2023-06-13,730,0.296593,0
101594,2023-06-13,1825,0.333455,0
101594,2023-06-14,10,0.145592,0
101594,2023-06-14,14,0.145906,0
101594,2023-06-14,30,0.137593,0
101594,2023-06-14,60,0.177596,0
101594,2023-06-14,91,0.184789,0
101594,2023-06-14,122,0.198975,0
101594,2023-06-14,152,0.208479,0
101594,2023-06-14,182,0.237871,0
101594,2023-06-14,273,0.300947,0
101594,2023-06-14,365,0.301921,0
101594,2023-06-14,547,0.319933,0
101594,2023-06-14,730,0.296131,0
101594,2023-06-14,1825,0.333418,0
101594,2023-06-15,10,0.138672,0
101594,2023-06-15,14,0.136425,0
101594,2023-06-15,30,0.139742,0
101594,2023-06-15,60,0.176684,0
101594,2023-06-15,91,0.182839,0
101594,2023-06-15,122,0.197547,0
101594,2023-06-15,152,0.207855,0
101594,2023-06-15,182,0.227082,0
101594,2023-06-15,273,0.30027,0
101594,2023-06-15,365,0.301504,0
101594,2023-06-15,547,0.319237,0
101594,2023-06-15,730,0.296179,0
101594,2023-06-15,1825,0.333315,0
101594,2023-06-16,10,0.146501,0
101594,2023-06-16,14,0.143366,0
101594,2023-06-16,30,0.143638,0
101594,2023-06-16,60,0.177821,0
101594,2023-06-16,91,0.182916,0
101594,2023-06-16,122,0.197729,0
101594,2023-06-16,152,0.207325,0
101594,2023-06-16,182,0.22606,0
101594,2023-06-16,273,0.30005,0
101594,2023-06-16,365,0.298655,0
101594,2023-06-16,547,0.317569,0
101594,2023-06-16,730,0.296207,0
101594,2023-06-16,1825,0.333198,0
101594,2023-06-20,10,0.130312,0
101594,2023-06-20,14,0.138238,0
101594,2023-06-20,30,0.142282,0
101594,2023-06-20,60,0.179786,0
101594,2023-06-20,91,0.181668,0
101594,2023-06-20,122,0.19711,0
101594,2023-06-20,152,0.208723,0
101594,2023-06-20,182,0.225361,0
101594,2023-06-20,273,0.299104,0
101594,2023-06-20,365,0.298486,0
101594,2023-06-20,547,0.31787,0
101594,2023-06-20,730,0.296284,0
101594,2023-06-20,1825,0.333487,0
101594,2023-06-21,10,0.131601,0
101594,2023-06-21,14,0.133184,0
101594,2023-06-21,30,0.142434,0
101594,2023-06-21,60,0.178796,0
101594,2023-06-21,91,0.18089,0
101594,2023-06-21,122,0.196412,0
101594,2023-06-21,152,0.207632,0
101594,2023-06-21,182,0.223671,0
101594,2023-06-21,273,0.298163,0
101594,2023-06-21,365,0.296949,0
101594,2023-06-21,547,0.317537,0
101594,2023-06-21,730,0.296169,0
101594,2023-06-21,1825,0.333496,0
101594,2023-06-22,10,0.135319,0
101594,2023-06-22,14,0.136123,0
101594,2023-06-22,30,0.133429,0
101594,2023-06-22,60,0.179765,0
101594,2023-06-22,91,0.182842,0
101594,2023-06-22,122,0.196753,0
101594,2023-06-22,152,0.207701,0
101594,2023-06-22,182,0.221225,0
101594,2023-06-22,273,0.298571,0
101594,2023-06-22,365,0.297293,0
101594,2023-06-22,547,0.317576,0
101594,2023-06-22,730,0.296257,0
101594,2023-06-22,1825,0.333433,0
101594,2023-06-23,10,0.133996,0
101594,2023-06-23,14,0.139178,0
101594,2023-06-23,30,0.134839,0
101594,2023-06-23,60,0.180119,0
101594,2023-06-23,91,0.182681,0
101594,2023-06-23,122,0.190098,0
101594,2023-06-23,152,0.206834,0
101594,2023-06-23,182,0.221173,0
101594,2023-06-23,273,0.29798,0
101594,2023-06-23,365,0.296624,0
101594,2023-06-23,547,0.317567,0
101594,2023-06-23,730,0.296256,0
101594,2023-06-23,1825,0.333303,0
101594,2023-06-26,10,0.150801,0
101594,2023-06-26,14,0.129463,0
101594,2023-06-26,30,0.138692,0
101594,2023-06-26,60,0.172161,0
101594,2023-06-26,91,0.181322,0
101594,2023-06-26,122,0.189736,0
101594,2023-06-26,152,0.206348,0
101594,2023-06-26,182,0.220774,0
101594,2023-06-26,273,0.298151,0
101594,2023-06-26,365,0.295848,0
101594,2023-06-26,547,0.317207,0
101594,2023-06-26,730,0.296595,0
101594,2023-06-26,1825,0.333473,0
101594,2023-06-27,10,0.164642,0
101594,2023-06-27,14,0.146687,0
101594,2023-06-27,30,0.141634,0
101594,2023-06-27,60,0.174576,0
101594,2023-06-27,91,0.182511,0
101594,2023-06-27,122,0.189754,0
101594,2023-06-27,152,0.206384,0
101594,2023-06-27,182,0.220129,0
101594,2023-06-27,273,0.298517,0
101594,2023-06-27,365,0.296172,0
101594,2023-06-27,547,0.3169,0
101594,2023-06-27,730,0.296471,0
101594,2023-06-27,1825,0.333519,0
101594,2023-06-28,10,0.151759,0
101594,2023-06-28,14,0.147832,0
101594,2023-06-28,30,0.138395,0
101594,2023-06-28,60,0.172624,0
101594,2023-06-28,91,0.179419,0
101594,2023-06-28,122,0.188709,0
101594,2023-06-28,152,0.205746,0
101594,2023-06-28,182,0.214627,0
101594,2023-06-28,273,0.298134,0
101594,2023-06-28,365,0.294526,0
101594,2023-06-28,547,0.316902,0
101594,2023-06-28,730,0.296381,0
101594,2023-06-28,1825,0.333524,0
101594,2023-06-29,10,0.140757,0
101594,2023-06-29,14,0.140005,0
101594,2023-06-29,30,0.136133,0
101594,2023-06-29,60,0.17052,0
101594,2023-06-29,91,0.17882,0
101594,2023-06-29,122,0.188501,0
101594,2023-06-29,152,0.204757,0
101594,2023-06-29,182,0.211696,0
101594,2023-06-29,273,0.291979,0
101594,2023-06-29,365,0.294294,0
101594,2023-06-29,547,0.316905,0
101594,2023-06-29,730,0.296284,0
101594,2023-06-29,1825,0.333391,0
101594,2023-06-30,10,0.176968,0
101594,2023-06-30,14,0.168009,0
101594,2023-06-30,30,0.151406,0
101594,2023-06-30,60,0.177295,0
101594,2023-06-30,91,0.181604,0
101594,2023-06-30,122,0.191244,0
101594,2023-06-30,152,0.206174,0
101594,2023-06-30,182,0.213557,0
101594,2023-06-30,273,0.290608,0
101594,2023-06-30,365,0.294432,0
101594,2023-06-30,547,0.317399,0
101594,2023-06-30,730,0.296686,0
101594,2023-06-30,1825,0.3334,0
101594,2023-07-03,10,0.194638,0
101594,2023-07-03,14,0.171555,0
101594,2023-07-03,30,0.15459,0
101594,2023-07-03,60,0.177339,0
101594,2023-07-03,91,0.182513,0
101594,2023-07-03,122,0.184024,0
101594,2023-07-03,152,0.205303,0
101594,2023-07-03,182,0.213274,0
101594,2023-07-03,273,0.288915,0
101594,2023-07-03,365,0.294209,0
101594,2023-07-03,547,0.317452,0
101594,2023-07-03,730,0.296744,0
101594,2023-07-03,1825,0.333422,0
101594,2023-07-05,10,0.18948,0
101594,2023-07-05,14,0.181122,0
101594,2023-07-05,30,0.153134,0
101594,2023-07-05,60,0.142016,0
101594,2023-07-05,91,0.182259,0
101594,2023-07-05,122,0.183549,0
101594,2023-07-05,152,0.196769,0
101594,2023-07-05,182,0.205955,0
101594,2023-07-05,273,0.288496,0
101594,2023-07-05,365,0.293773,0
101594,2023-07-05,547,0.317101,0
101594,2023-07-05,730,0.296485,0
101594,2023-07-05,1825,0.333507,0
101594,2023-07-06,10,0.173676,0
101594,2023-07-06,14,0.166384,0
101594,2023-07-06,30,0.151918,0
101594,2023-07-06,60,0.14023,0
101594,2023-07-06,91,0.18216,0
101594,2023-07-06,122,0.181518,0
101594,2023-07-06,152,0.195812,0
101594,2023-07-06,182,0.20497,0
101594,2023-07-06,273,0.288342,0
101594,2023-07-06,365,0.293656,0
101594,2023-07-06,547,0.31632,0
101594,2023-07-06,730,0.296322,0
101594,2023-07-06,1825,0.333375,0
101594,2023-07-07,10,0.168282,0
101594,2023-07-07,14,0.171393,0
101594,2023-07-07,30,0.150221,0
101594,2023-07-07,60,0.141598,0
101594,2023-07-07,91,0.181459,0
101594,2023-07-07,122,0.179625,0
101594,2023-07-07,152,0.195264,0
101594,2023-07-07,182,0.199947,0
101594,2023-07-07,273,0.28486,0
101594,2023-07-07,365,0.292865,0
101594,2023-07-07,547,0.316049,0
101594,2023-07-07,730,0.296107,0
101594,2023-07-07,1825,0.333258,0
101594,2023-07-10,10,0.07899,0
101594,2023-07-10,14,0.178251,0
